ma_snapshot,ma_san_pham,gia_tai_ngay,ton_kho_tai_ngay,ban_luy_ke,ban_trong_ngay_uoc_tinh,khoa_ngay
SNAPSYSN1000433120251023,SYSN10004331,263700,98,433,1,20251023
SNAPSYSN1000433120251024,SYSN10004331,276500,98,434,1,20251024
SNAPSYSN1000433120251025,SYSN10004331,266600,98,435,1,20251025
SNAPSYSN1000433120251026,SYSN10004331,272500,96,438,3,20251026
SNAPSYSN1000433120251027,SYSN10004331,271300,98,439,1,20251027
SNAPSYSN1000433120251028,SYSN10004331,266700,99,439,0,20251028
SNAPSYSN1000433120251029,SYSN10004331,275300,98,440,1,20251029
SNAPSYSN1000433120251030,SYSN10004331,263100,98,441,1,20251030
SNAPSYSN1000433120251031,SYSN10004331,276400,98,442,1,20251031
SNAPSYSN1000433120251101,SYSN10004331,272200,98,443,1,20251101
SNAPSYSN1000433120251102,SYSN10004331,266700,98,444,1,20251102
SNAPSYSN1000433120251103,SYSN10004331,278500,99,444,0,20251103
SNAPSYSN1000433120251104,SYSN10004331,267500,99,444,0,20251104
SNAPSYSN1000433120251105,SYSN10004331,269500,99,444,0,20251105
SNAPSYSN1000433120251106,SYSN10004331,275900,99,444,0,20251106
SNAPSYSN1000433120251107,SYSN10004331,274100,99,444,0,20251107
SNAPSYSN1000433120251108,SYSN10004331,270300,99,444,0,20251108
SNAPSYSN1000433120251109,SYSN10004331,275300,99,444,0,20251109
SNAPSYSN1000433120251110,SYSN10004331,233800,96,447,3,20251110
SNAPSYSN1000433120251111,SYSN10004331,233800,95,451,4,20251111
SNAPSYSN1000433120251112,SYSN10004331,278400,98,452,1,20251112
SNAPSYSN1000433120251113,SYSN10004331,279000,99,452,0,20251113
SNAPSYSN1000433120251114,SYSN10004331,272900,99,452,0,20251114
SNAPSYSN1000433120251115,SYSN10004331,264700,99,452,0,20251115
SNAPSYSN1000433120251116,SYSN10004331,273900,99,452,0,20251116
SNAPSYSN1000433120251117,SYSN10004331,272300,99,452,0,20251117
SNAPSYSN1000433120251118,SYSN10004331,261900,98,453,1,20251118
SNAPSYSN1000433120251119,SYSN10004331,263500,99,453,0,20251119
SNAPSYSN1000433120251120,SYSN10004331,275600,99,453,0,20251120
SNAPSYSN1000433120251121,SYSN10004331,264100,99,453,0,20251121
SNAPSYSN1000433120251122,SYSN10004331,272300,98,454,1,20251122
SNAPSYSN1000433120251123,SYSN10004331,271100,98,455,1,20251123
SNAPSYSN1000433120251124,SYSN10004331,276100,97,457,2,20251124
SNAPSYSN1000433120251125,SYSN10004331,275100,98,458,1,20251125
SNAPSYSN1000433120251126,SYSN10004331,268600,98,459,1,20251126
SNAPSYSN1000433120251127,SYSN10004331,264200,98,460,1,20251127
SNAPSYSN1000433120251128,SYSN10004331,266100,99,460,0,20251128
SNAPSYSN1000433120251129,SYSN10004331,273900,98,461,1,20251129
SNAPSYSN1000433120251130,SYSN10004331,266200,98,462,1,20251130
SNAPSYSN1000433120251201,SYSN10004331,275400,99,462,0,20251201
SNAPSYSN1000433120251202,SYSN10004331,265700,99,462,0,20251202
SNAPSYSN1000433120251203,SYSN10004331,263100,99,462,0,20251203
SNAPSYSN1000433120251204,SYSN10004331,280000,99,462,0,20251204
SNAPSYSN1000433120251205,SYSN10004331,263700,99,462,0,20251205
SNAPSYSN1000433120251206,SYSN10004331,273700,97,464,2,20251206
SNAPSYSN1000433120251207,SYSN10004331,265900,98,465,1,20251207
SNAPSYSN1000433120251208,SYSN10004331,279400,96,468,3,20251208
SNAPSYSN1000433120251209,SYSN10004331,275000,99,468,0,20251209
SNAPSYSN1000433120251210,SYSN10004331,265200,98,469,1,20251210
SNAPSYSN1000433120251211,SYSN10004331,233800,97,471,2,20251211
SNAPSYSN1000433120251212,SYSN10004331,233800,95,475,4,20251212
SNAPSYSN1000433120251213,SYSN10004331,272300,99,475,0,20251213
SNAPSYSN1000433120251214,SYSN10004331,279100,99,475,0,20251214
SNAPSYSN1000433120251215,SYSN10004331,267000,98,476,1,20251215
SNAPSYSN1000433120251216,SYSN10004331,269100,99,476,0,20251216
SNAPSYSN1000433120251217,SYSN10004331,269500,98,477,1,20251217
SNAPSYSN1000433120251218,SYSN10004331,263700,98,478,1,20251218
SNAPSYSN1000433120251219,SYSN10004331,267500,99,478,0,20251219
SNAPSYSN1000433120251220,SYSN10004331,271800,98,479,1,20251220
SNAPSYSN1000433120251221,SYSN10004331,274600,99,479,0,20251221
SNAPSYSN1000433120251222,SYSN10004331,270300,99,479,0,20251222
SNAPSYSN1000433120251223,SYSN10004331,267600,99,479,0,20251223
SNAPSYSN1000433120251224,SYSN10004331,270300,99,479,0,20251224
SNAPSYSN1000433120251225,SYSN10004331,233800,98,480,1,20251225
SNAPSYSN1000433120251226,SYSN10004331,271000,98,481,1,20251226
SNAPSYSN1000433120251227,SYSN10004331,274900,98,482,1,20251227
SNAPSYSN1000433120251228,SYSN10004331,273800,97,484,2,20251228
SNAPSYSN1000433120251229,SYSN10004331,270800,99,484,0,20251229
SNAPSYSN1000433120251230,SYSN10004331,265000,99,484,0,20251230
SNAPSYSN1000433120251231,SYSN10004331,272000,97,486,2,20251231
SNAPSYSN1000699920251002,SYSN10006999,314900,490,440,2,20251002
SNAPSYSN1000699920251003,SYSN10006999,327200,492,440,0,20251003
SNAPSYSN1000699920251004,SYSN10006999,333900,492,440,0,20251004
SNAPSYSN1000699920251005,SYSN10006999,329100,490,442,2,20251005
SNAPSYSN1000699920251006,SYSN10006999,318700,491,443,1,20251006
SNAPSYSN1000699920251007,SYSN10006999,321100,492,443,0,20251007
SNAPSYSN1000699920251008,SYSN10006999,324800,490,445,2,20251008
SNAPSYSN1000699920251009,SYSN10006999,279600,492,445,0,20251009
SNAPSYSN1000699920251010,SYSN10006999,279600,491,446,1,20251010
SNAPSYSN1000699920251011,SYSN10006999,331900,491,447,1,20251011
SNAPSYSN1000699920251012,SYSN10006999,329700,491,448,1,20251012
SNAPSYSN1000699920251013,SYSN10006999,321200,492,448,0,20251013
SNAPSYSN1000699920251014,SYSN10006999,313700,492,448,0,20251014
SNAPSYSN1000699920251015,SYSN10006999,318800,492,448,0,20251015
SNAPSYSN1000699920251016,SYSN10006999,334100,492,448,0,20251016
SNAPSYSN1000699920251017,SYSN10006999,324100,492,448,0,20251017
SNAPSYSN1000699920251018,SYSN10006999,334000,490,450,2,20251018
SNAPSYSN1000699920251019,SYSN10006999,316700,492,450,0,20251019
SNAPSYSN1000699920251020,SYSN10006999,322400,492,450,0,20251020
SNAPSYSN1000699920251021,SYSN10006999,326800,491,451,1,20251021
SNAPSYSN1000699920251022,SYSN10006999,318200,490,453,2,20251022
SNAPSYSN1000699920251023,SYSN10006999,314300,490,455,2,20251023
SNAPSYSN1000699920251024,SYSN10006999,325600,491,456,1,20251024
SNAPSYSN1000699920251025,SYSN10006999,316200,491,457,1,20251025
SNAPSYSN1000699920251026,SYSN10006999,318700,491,458,1,20251026
SNAPSYSN1000699920251027,SYSN10006999,316500,491,459,1,20251027
SNAPSYSN1000699920251028,SYSN10006999,313100,491,460,1,20251028
SNAPSYSN1000699920251029,SYSN10006999,321700,491,461,1,20251029
SNAPSYSN1000699920251030,SYSN10006999,327500,491,462,1,20251030
SNAPSYSN1000699920251031,SYSN10006999,315000,492,462,0,20251031
SNAPSYSN1000699920251101,SYSN10006999,332500,491,463,1,20251101
SNAPSYSN1000699920251102,SYSN10006999,318000,490,465,2,20251102
SNAPSYSN1000699920251103,SYSN10006999,328800,491,466,1,20251103
SNAPSYSN1000699920251104,SYSN10006999,315300,491,467,1,20251104
SNAPSYSN1000699920251105,SYSN10006999,318800,491,468,1,20251105
SNAPSYSN1000699920251106,SYSN10006999,320600,491,469,1,20251106
SNAPSYSN1000699920251107,SYSN10006999,329200,492,469,0,20251107
SNAPSYSN1000699920251108,SYSN10006999,333000,490,471,2,20251108
SNAPSYSN1000699920251109,SYSN10006999,313100,490,473,2,20251109
SNAPSYSN1000699920251110,SYSN10006999,279600,490,475,2,20251110
SNAPSYSN1000699920251111,SYSN10006999,279600,486,481,6,20251111
SNAPSYSN1000699920251112,SYSN10006999,317300,490,483,2,20251112
SNAPSYSN1000699920251113,SYSN10006999,327200,491,484,1,20251113
SNAPSYSN1000699920251114,SYSN10006999,314300,492,484,0,20251114
SNAPSYSN1000699920251115,SYSN10006999,325700,491,485,1,20251115
SNAPSYSN1000699920251116,SYSN10006999,335400,491,486,1,20251116
SNAPSYSN1000699920251117,SYSN10006999,320000,492,486,0,20251117
SNAPSYSN1000699920251118,SYSN10006999,330100,492,486,0,20251118
SNAPSYSN1000699920251119,SYSN10006999,328100,492,486,0,20251119
SNAPSYSN1000699920251120,SYSN10006999,326500,492,486,0,20251120
SNAPSYSN1000699920251121,SYSN10006999,323500,491,487,1,20251121
SNAPSYSN1000699920251122,SYSN10006999,324400,492,487,0,20251122
SNAPSYSN1000699920251123,SYSN10006999,332000,492,487,0,20251123
SNAPSYSN1000699920251124,SYSN10006999,315500,492,487,0,20251124
SNAPSYSN1000699920251125,SYSN10006999,324900,492,487,0,20251125
SNAPSYSN1000699920251126,SYSN10006999,318600,491,488,1,20251126
SNAPSYSN1000699920251127,SYSN10006999,334800,492,488,0,20251127
SNAPSYSN1000699920251128,SYSN10006999,326700,491,489,1,20251128
SNAPSYSN1000699920251129,SYSN10006999,329400,490,491,2,20251129
SNAPSYSN1000699920251130,SYSN10006999,313800,491,492,1,20251130
SNAPSYSN1000699920251201,SYSN10006999,314000,492,492,0,20251201
SNAPSYSN1000699920251202,SYSN10006999,331600,492,492,0,20251202
SNAPSYSN1000699920251203,SYSN10006999,314200,491,493,1,20251203
SNAPSYSN1000699920251204,SYSN10006999,316000,491,494,1,20251204
SNAPSYSN1000699920251205,SYSN10006999,314300,491,495,1,20251205
SNAPSYSN1000699920251206,SYSN10006999,321600,491,496,1,20251206
SNAPSYSN1000699920251207,SYSN10006999,327000,490,498,2,20251207
SNAPSYSN1000699920251208,SYSN10006999,323500,492,498,0,20251208
SNAPSYSN1000699920251209,SYSN10006999,321500,492,498,0,20251209
SNAPSYSN1000699920251210,SYSN10006999,331000,492,498,0,20251210
SNAPSYSN1000699920251211,SYSN10006999,279600,490,500,2,20251211
SNAPSYSN1000699920251212,SYSN10006999,279600,486,506,6,20251212
SNAPSYSN1000699920251213,SYSN10006999,322300,491,507,1,20251213
SNAPSYSN1000699920251214,SYSN10006999,323000,491,508,1,20251214
SNAPSYSN1000699920251215,SYSN10006999,317900,490,510,2,20251215
SNAPSYSN1000699920251216,SYSN10006999,328400,492,510,0,20251216
SNAPSYSN1000699920251217,SYSN10006999,321500,492,510,0,20251217
SNAPSYSN1000699920251218,SYSN10006999,333100,492,510,0,20251218
SNAPSYSN1000699920251219,SYSN10006999,326500,492,510,0,20251219
SNAPSYSN1000699920251220,SYSN10006999,315000,492,510,0,20251220
SNAPSYSN1000699920251221,SYSN10006999,321000,492,510,0,20251221
SNAPSYSN1000699920251222,SYSN10006999,318200,492,510,0,20251222
SNAPSYSN1000699920251223,SYSN10006999,312700,492,510,0,20251223
SNAPSYSN1000699920251224,SYSN10006999,315300,492,510,0,20251224
SNAPSYSN1000699920251225,SYSN10006999,279600,492,510,0,20251225
SNAPSYSN1000699920251226,SYSN10006999,328600,492,510,0,20251226
SNAPSYSN1000699920251227,SYSN10006999,335300,490,512,2,20251227
SNAPSYSN1000699920251228,SYSN10006999,315000,491,513,1,20251228
SNAPSYSN1000699920251229,SYSN10006999,326600,489,516,3,20251229
SNAPSYSN1000699920251230,SYSN10006999,316000,491,517,1,20251230
SNAPSYSN1000699920251231,SYSN10006999,321400,491,518,1,20251231
SNAPSYSN1000132220251002,SYSN10001322,113100,206,314,0,20251002
SNAPSYSN1000132220251003,SYSN10001322,115800,206,314,0,20251003
SNAPSYSN1000132220251004,SYSN10001322,115700,206,314,0,20251004
SNAPSYSN1000132220251005,SYSN10001322,118900,206,314,0,20251005
SNAPSYSN1000132220251006,SYSN10001322,114000,205,315,1,20251006
SNAPSYSN1000132220251007,SYSN10001322,117500,206,315,0,20251007
SNAPSYSN1000132220251008,SYSN10001322,116300,205,316,1,20251008
SNAPSYSN1000132220251009,SYSN10001322,99400,205,317,1,20251009
SNAPSYSN1000132220251010,SYSN10001322,99400,204,319,2,20251010
SNAPSYSN1000132220251011,SYSN10001322,117600,205,320,1,20251011
SNAPSYSN1000132220251012,SYSN10001322,114700,204,322,2,20251012
SNAPSYSN1000132220251013,SYSN10001322,116300,206,322,0,20251013
SNAPSYSN1000132220251014,SYSN10001322,117100,206,322,0,20251014
SNAPSYSN1000132220251015,SYSN10001322,112200,206,322,0,20251015
SNAPSYSN1000132220251016,SYSN10001322,116800,204,324,2,20251016
SNAPSYSN1000132220251017,SYSN10001322,117400,206,324,0,20251017
SNAPSYSN1000132220251018,SYSN10001322,115500,206,324,0,20251018
SNAPSYSN1000132220251019,SYSN10001322,112600,206,324,0,20251019
SNAPSYSN1000132220251020,SYSN10001322,111400,205,325,1,20251020
SNAPSYSN1000132220251021,SYSN10001322,114500,206,325,0,20251021
SNAPSYSN1000132220251022,SYSN10001322,117300,205,326,1,20251022
SNAPSYSN1000132220251023,SYSN10001322,117700,205,327,1,20251023
SNAPSYSN1000132220251024,SYSN10001322,114600,206,327,0,20251024
SNAPSYSN1000132220251025,SYSN10001322,111600,206,327,0,20251025
SNAPSYSN1000132220251026,SYSN10001322,112000,206,327,0,20251026
SNAPSYSN1000132220251027,SYSN10001322,118900,205,328,1,20251027
SNAPSYSN1000132220251028,SYSN10001322,116300,206,328,0,20251028
SNAPSYSN1000132220251029,SYSN10001322,115600,206,328,0,20251029
SNAPSYSN1000132220251030,SYSN10001322,118800,206,328,0,20251030
SNAPSYSN1000132220251031,SYSN10001322,116200,205,329,1,20251031
SNAPSYSN1000132220251101,SYSN10001322,112200,205,330,1,20251101
SNAPSYSN1000132220251102,SYSN10001322,115400,204,332,2,20251102
SNAPSYSN1000132220251103,SYSN10001322,118800,206,332,0,20251103
SNAPSYSN1000132220251104,SYSN10001322,112900,206,332,0,20251104
SNAPSYSN1000132220251105,SYSN10001322,117900,206,332,0,20251105
SNAPSYSN1000132220251106,SYSN10001322,112700,205,333,1,20251106
SNAPSYSN1000132220251107,SYSN10001322,111400,205,334,1,20251107
SNAPSYSN1000132220251108,SYSN10001322,115300,205,335,1,20251108
SNAPSYSN1000132220251109,SYSN10001322,117200,206,335,0,20251109
SNAPSYSN1000132220251110,SYSN10001322,99400,201,340,5,20251110
SNAPSYSN1000132220251111,SYSN10001322,99400,204,342,2,20251111
SNAPSYSN1000132220251112,SYSN10001322,112800,206,342,0,20251112
SNAPSYSN1000132220251113,SYSN10001322,113500,205,343,1,20251113
SNAPSYSN1000132220251114,SYSN10001322,113600,205,344,1,20251114
SNAPSYSN1000132220251115,SYSN10001322,113000,206,344,0,20251115
SNAPSYSN1000132220251116,SYSN10001322,118100,205,345,1,20251116
SNAPSYSN1000132220251117,SYSN10001322,112200,206,345,0,20251117
SNAPSYSN1000132220251118,SYSN10001322,115200,206,345,0,20251118
SNAPSYSN1000132220251119,SYSN10001322,113100,206,345,0,20251119
SNAPSYSN1000132220251120,SYSN10001322,118800,205,346,1,20251120
SNAPSYSN1000132220251121,SYSN10001322,112700,206,346,0,20251121
SNAPSYSN1000132220251122,SYSN10001322,112700,205,347,1,20251122
SNAPSYSN1000132220251123,SYSN10001322,111800,206,347,0,20251123
SNAPSYSN1000132220251124,SYSN10001322,119200,205,348,1,20251124
SNAPSYSN1000132220251125,SYSN10001322,114100,206,348,0,20251125
SNAPSYSN1000132220251126,SYSN10001322,115200,206,348,0,20251126
SNAPSYSN1000132220251127,SYSN10001322,114500,204,350,2,20251127
SNAPSYSN1000132220251128,SYSN10001322,115500,205,351,1,20251128
SNAPSYSN1000132220251129,SYSN10001322,114500,206,351,0,20251129
SNAPSYSN1000132220251130,SYSN10001322,114400,206,351,0,20251130
SNAPSYSN1000132220251201,SYSN10001322,118600,205,352,1,20251201
SNAPSYSN1000132220251202,SYSN10001322,115200,205,353,1,20251202
SNAPSYSN1000132220251203,SYSN10001322,117900,206,353,0,20251203
SNAPSYSN1000132220251204,SYSN10001322,118800,206,353,0,20251204
SNAPSYSN1000132220251205,SYSN10001322,115400,205,354,1,20251205
SNAPSYSN1000132220251206,SYSN10001322,116500,205,355,1,20251206
SNAPSYSN1000132220251207,SYSN10001322,115900,206,355,0,20251207
SNAPSYSN1000132220251208,SYSN10001322,116400,206,355,0,20251208
SNAPSYSN1000132220251209,SYSN10001322,112600,206,355,0,20251209
SNAPSYSN1000132220251210,SYSN10001322,115700,205,356,1,20251210
SNAPSYSN1000132220251211,SYSN10001322,99400,203,359,3,20251211
SNAPSYSN1000132220251212,SYSN10001322,99400,204,361,2,20251212
SNAPSYSN1000132220251213,SYSN10001322,112200,206,361,0,20251213
SNAPSYSN1000132220251214,SYSN10001322,119300,206,361,0,20251214
SNAPSYSN1000132220251215,SYSN10001322,113600,206,361,0,20251215
SNAPSYSN1000132220251216,SYSN10001322,118400,204,363,2,20251216
SNAPSYSN1000132220251217,SYSN10001322,117400,206,363,0,20251217
SNAPSYSN1000132220251218,SYSN10001322,114500,206,363,0,20251218
SNAPSYSN1000132220251219,SYSN10001322,116900,206,363,0,20251219
SNAPSYSN1000132220251220,SYSN10001322,115000,206,363,0,20251220
SNAPSYSN1000132220251221,SYSN10001322,118500,205,364,1,20251221
SNAPSYSN1000132220251222,SYSN10001322,112500,206,364,0,20251222
SNAPSYSN1000132220251223,SYSN10001322,113900,206,364,0,20251223
SNAPSYSN1000132220251224,SYSN10001322,115300,206,364,0,20251224
SNAPSYSN1000132220251225,SYSN10001322,99400,205,365,1,20251225
SNAPSYSN1000132220251226,SYSN10001322,117600,206,365,0,20251226
SNAPSYSN1000132220251227,SYSN10001322,116300,206,365,0,20251227
SNAPSYSN1000132220251228,SYSN10001322,116200,205,366,1,20251228
SNAPSYSN1000132220251229,SYSN10001322,119200,205,367,1,20251229
SNAPSYSN1000132220251230,SYSN10001322,115800,206,367,0,20251230
SNAPSYSN1000132220251231,SYSN10001322,111200,206,367,0,20251231
SNAPSYSN1000773120251002,SYSN10007731,118100,25,3012,1,20251002
SNAPSYSN1000773120251003,SYSN10007731,118100,25,3013,1,20251003
SNAPSYSN1000773120251004,SYSN10007731,118300,26,3013,0,20251004
SNAPSYSN1000773120251005,SYSN10007731,115500,25,3014,1,20251005
SNAPSYSN1000773120251006,SYSN10007731,110300,26,3014,0,20251006
SNAPSYSN1000773120251007,SYSN10007731,113700,26,3014,0,20251007
SNAPSYSN1000773120251008,SYSN10007731,114400,26,3014,0,20251008
SNAPSYSN1000773120251009,SYSN10007731,98600,22,3018,4,20251009
SNAPSYSN1000773120251010,SYSN10007731,98600,25,3019,1,20251010
SNAPSYSN1000773120251011,SYSN10007731,111400,25,3020,1,20251011
SNAPSYSN1000773120251012,SYSN10007731,114900,26,3020,0,20251012
SNAPSYSN1000773120251013,SYSN10007731,116500,25,3021,1,20251013
SNAPSYSN1000773120251014,SYSN10007731,112600,26,3021,0,20251014
SNAPSYSN1000773120251015,SYSN10007731,112900,26,3021,0,20251015
SNAPSYSN1000773120251016,SYSN10007731,111800,25,3022,1,20251016
SNAPSYSN1000773120251017,SYSN10007731,116500,26,3022,0,20251017
SNAPSYSN1000773120251018,SYSN10007731,117600,24,3024,2,20251018
SNAPSYSN1000773120251019,SYSN10007731,110700,26,3024,0,20251019
SNAPSYSN1000773120251020,SYSN10007731,112300,26,3024,0,20251020
SNAPSYSN1000773120251021,SYSN10007731,113900,26,3024,0,20251021
SNAPSYSN1000773120251022,SYSN10007731,114100,26,3024,0,20251022
SNAPSYSN1000773120251023,SYSN10007731,111100,26,3024,0,20251023
SNAPSYSN1000773120251024,SYSN10007731,111100,24,3026,2,20251024
SNAPSYSN1000773120251025,SYSN10007731,110700,26,3026,0,20251025
SNAPSYSN1000773120251026,SYSN10007731,111500,26,3026,0,20251026
SNAPSYSN1000773120251027,SYSN10007731,115200,24,3028,2,20251027
SNAPSYSN1000773120251028,SYSN10007731,117400,25,3029,1,20251028
SNAPSYSN1000773120251029,SYSN10007731,116700,25,3030,1,20251029
SNAPSYSN1000773120251030,SYSN10007731,111900,26,3030,0,20251030
SNAPSYSN1000773120251031,SYSN10007731,113600,26,3030,0,20251031
SNAPSYSN1000773120251101,SYSN10007731,111600,26,3030,0,20251101
SNAPSYSN1000773120251102,SYSN10007731,112600,26,3030,0,20251102
SNAPSYSN1000773120251103,SYSN10007731,112200,25,3031,1,20251103
SNAPSYSN1000773120251104,SYSN10007731,112600,26,3031,0,20251104
SNAPSYSN1000773120251105,SYSN10007731,110400,25,3032,1,20251105
SNAPSYSN1000773120251106,SYSN10007731,110500,26,3032,0,20251106
SNAPSYSN1000773120251107,SYSN10007731,116200,23,3035,3,20251107
SNAPSYSN1000773120251108,SYSN10007731,113900,24,3037,2,20251108
SNAPSYSN1000773120251109,SYSN10007731,110400,26,3037,0,20251109
SNAPSYSN1000773120251110,SYSN10007731,98600,24,3039,2,20251110
SNAPSYSN1000773120251111,SYSN10007731,98600,19,3046,7,20251111
SNAPSYSN1000773120251112,SYSN10007731,113400,25,3047,1,20251112
SNAPSYSN1000773120251113,SYSN10007731,112000,25,3048,1,20251113
SNAPSYSN1000773120251114,SYSN10007731,113100,26,3048,0,20251114
SNAPSYSN1000773120251115,SYSN10007731,114200,25,3049,1,20251115
SNAPSYSN1000773120251116,SYSN10007731,115100,26,3049,0,20251116
SNAPSYSN1000773120251117,SYSN10007731,111800,26,3049,0,20251117
SNAPSYSN1000773120251118,SYSN10007731,116200,25,3050,1,20251118
SNAPSYSN1000773120251119,SYSN10007731,112100,26,3050,0,20251119
SNAPSYSN1000773120251120,SYSN10007731,117400,26,3050,0,20251120
SNAPSYSN1000773120251121,SYSN10007731,112200,26,3050,0,20251121
SNAPSYSN1000773120251122,SYSN10007731,116600,25,3051,1,20251122
SNAPSYSN1000773120251123,SYSN10007731,113900,25,3052,1,20251123
SNAPSYSN1000773120251124,SYSN10007731,118100,26,3052,0,20251124
SNAPSYSN1000773120251125,SYSN10007731,111600,26,3052,0,20251125
SNAPSYSN1000773120251126,SYSN10007731,113000,24,3054,2,20251126
SNAPSYSN1000773120251127,SYSN10007731,112900,24,3056,2,20251127
SNAPSYSN1000773120251128,SYSN10007731,112900,26,3056,0,20251128
SNAPSYSN1000773120251129,SYSN10007731,116500,26,3056,0,20251129
SNAPSYSN1000773120251130,SYSN10007731,113400,26,3056,0,20251130
SNAPSYSN1000773120251201,SYSN10007731,112600,25,3057,1,20251201
SNAPSYSN1000773120251202,SYSN10007731,117400,25,3058,1,20251202
SNAPSYSN1000773120251203,SYSN10007731,113600,26,3058,0,20251203
SNAPSYSN1000773120251204,SYSN10007731,114500,25,3059,1,20251204
SNAPSYSN1000773120251205,SYSN10007731,114800,26,3059,0,20251205
SNAPSYSN1000773120251206,SYSN10007731,116700,26,3059,0,20251206
SNAPSYSN1000773120251207,SYSN10007731,110600,25,3060,1,20251207
SNAPSYSN1000773120251208,SYSN10007731,114800,26,3060,0,20251208
SNAPSYSN1000773120251209,SYSN10007731,115700,26,3060,0,20251209
SNAPSYSN1000773120251210,SYSN10007731,111900,26,3060,0,20251210
SNAPSYSN1000773120251211,SYSN10007731,98600,25,3061,1,20251211
SNAPSYSN1000773120251212,SYSN10007731,98600,23,3064,3,20251212
SNAPSYSN1000773120251213,SYSN10007731,113800,26,3064,0,20251213
